CODE,AREA_HA,PROPORTION
540,1.27,0.00024201770349972773
541,1.27,0.00024201770349972773
542,59.95,0.011424378995912345
543,1.72,0.000327772007889395
544,3.88,0.0007393926689597981
545,2.44,0.0004649788949128627
546,19.36,0.0036893407399643534
547,3.88,0.0007393926689597981
548,7.66,0.0014597288258330035
549,1.18,0.00022486684262179425
550,2.8899999999999997,0.00055073319930253
551,1.09,0.00020771598174386082
552,3.97,0.0007565435298377316
553,1.3599999999999999,0.00025916856437766114
554,1.09,0.00020771598174386082
555,55.72,0.01061828853464947
556,1.09,0.00020771598174386082
557,4.51,0.0008594486951053323
558,8.83,0.0016826900172461385
559,1.09,0.00020771598174386082
560,14.59,0.00278034511343388
561,2.17,0.0004135263122790623
562,1.09,0.00020771598174386082
563,1.9,0.00036207372964526194
564,8.469999999999999,0.0016140865737344044
565,3.88,0.0007393926689597981
566,5.95,0.0011338624691522676
567,5.86,0.0011167116082743344
568,4.0600000000000005,0.0007736943907156651
569,6.22,0.001185315051786068
570,1.72,0.000327772007889395
571,1.45,0.00027631942525559465
572,3.43,0.0006536383645701308
573,1.72,0.000327772007889395
574,1.18,0.00022486684262179425
575,1.72,0.000327772007889395
576,1.27,0.00024201770349972773
577,8.29,0.0015797848519785375
578,1.45,0.00027631942525559465
579,4.96,0.0009452029994949996
580,1.09,0.00020771598174386082
581,2.62,0.0004992806166687297
582,1.09,0.00020771598174386082
583,1.09,0.00020771598174386082
584,2.98,0.0005678840601804634
585,1.09,0.00020771598174386082
586,2.98,0.0005678840601804634
587,1.54,0.0002934702861335281
588,1.54,0.0002934702861335281
589,2.5300000000000002,0.00048212975579079624
590,7.03,0.0013396727996874693
591,3.52,0.0006707892254480643
592,1.3599999999999999,0.00025916856437766114
593,1.3599999999999999,0.00025916856437766114
594,2.62,0.0004992806166687297
595,21.43,0.004083810540156823
596,1.63,0.00031062114701146156
597,1.09,0.00020771598174386082
598,1.09,0.00020771598174386082
599,1.99,0.0003792245905231954
600,1.09,0.00020771598174386082
601,2.35,0.0004478280340349293
602,1.27,0.00024201770349972773
603,1.72,0.000327772007889395
604,1.27,0.00024201770349972773
605,1.27,0.00024201770349972773
606,1.81,0.0003449228687673285
607,2.26,0.00043067717315699576
608,1.45,0.00027631942525559465
609,28.99,0.0055244828539032335
610,2.71,0.000516431477546663
611,2.35,0.0004478280340349293
612,104.59,0.019931205991367343
613,1.27,0.00024201770349972773
614,1.27,0.00024201770349972773
615,1.09,0.00020771598174386082
616,1.09,0.00020771598174386082
617,2.44,0.0004649788949128627
618,2.17,0.0004135263122790623
619,1.3599999999999999,0.00025916856437766114
620,1.09,0.00020771598174386082
621,2.5300000000000002,0.00048212975579079624
622,4.87,0.0009280521386170661
623,1.99,0.0003792245905231954
624,9.28,0.0017684443216358055
625,23.95,0.00456403464473896
626,3.16,0.0006021857819363304
627,4.96,0.0009452029994949996
628,3.16,0.0006021857819363304
629,1.45,0.00027631942525559465
630,9.73,0.001854198626025473
631,3.88,0.0007393926689597981
632,1.3599999999999999,0.00025916856437766114
633,1.3599999999999999,0.00025916856437766114
634,1.3599999999999999,0.00025916856437766114
635,1.3599999999999999,0.00025916856437766114
636,1.54,0.0002934702861335281
637,2.17,0.0004135263122790623
638,1.72,0.000327772007889395
639,1.27,0.00024201770349972773
640,4.42,0.0008422978342273988
641,2.08,0.0003963754514011289
642,1.18,0.00022486684262179425
643,1.45,0.00027631942525559465
644,1.72,0.000327772007889395
645,1.09,0.00020771598174386082
646,1.45,0.00027631942525559465
647,32.95,0.0062791207325323065
648,3.43,0.0006536383645701308
649,2.08,0.0003963754514011289
650,1.09,0.00020771598174386082
651,2.44,0.0004649788949128627
652,1.18,0.00022486684262179425
653,1.54,0.0002934702861335281
654,1.09,0.00020771598174386082
655,1.3599999999999999,0.00025916856437766114
656,1.09,0.00020771598174386082
657,3.25,0.0006193366428142639
658,1.27,0.00024201770349972773
659,1.3599999999999999,0.00025916856437766114
660,1.72,0.000327772007889395
661,1.3599999999999999,0.00025916856437766114
